"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Transferases....Transferring.one.carbon.groups....Methyltransferases..2.1.1...","  0","  4","  0","  0"," 85"," 15"," 35"," 40"," 44"," 21","271"," 24","206","104","118","181","  2"
"Homocysteine.S.methyltransferase..2.1.1.10.","0","0","1","1","1","0","0","3","2","1","1","0","2","0","7","0","0"
"Protein.S.isoprenylcysteine.O.methyltransferase..2.1.1.100.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Caffeoyl.CoA.O.methyltransferase..2.1.1.104.","0","0","0","0","0","0","0","0","0","0","4","0","0","2","5","0","0"
"Uroporphyrinogen.III.C.methyltransferase..2.1.1.107."," 0"," 0"," 0"," 0"," 5"," 0"," 1"," 6","12"," 3","10","14","15","17","21","17"," 2"
"Magnesium.protoporphyrin.IX.methyltransferase..2.1.1.11.","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0"
"Site.specific.DNA.methyltransferase..cytosine.N.4..specific...2.1.1.113.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0"
"Histone.arginine.N.methyltransferase..2.1.1.125.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Methionine.synthase..2.1.1.13.","  0","  0","  0","  0"," 43"," 17"," 15"," 32"," 42","  7","153"," 24","137","136"," 80","138","  1"
"Precorrin.2.C.20..methyltransferase..2.1.1.130."," 0"," 1"," 0"," 0"," 7"," 1"," 0"," 1"," 2"," 2","17"," 3"," 5","20"," 8"," 9"," 0"
"Precorrin.3B.C.17..methyltransferase..2.1.1.131."," 3"," 0"," 0"," 0"," 1"," 0"," 0"," 3"," 1"," 1","11"," 0"," 4"," 9"," 2"," 7"," 0"
"Precorrin.6B.C.5.15..methyltransferase..decarboxylating...2.1.1.132."," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 4"," 2"," 0"," 5"," 5"," 6"," 8"," 1","12"," 0"
"Precorrin.4.C.11..methyltransferase..2.1.1.133.","0","0","0","0","1","0","0","0","1","0","7","0","3","4","4","5","0"
"Arsenite.methyltransferase..2.1.1.137.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X5.methyltetrahydropteroyltriglutamate..homocysteine.S.methyltransferase..2.1.1.14."," 0"," 0"," 0"," 0","15","26"," 6"," 9"," 0","15","58","11","33","24","46","38"," 0"
"Trans.aconitate.2.methyltransferase..2.1.1.144."," 0"," 0"," 0"," 0"," 0"," 2"," 3"," 0"," 1"," 0"," 6"," 0","10"," 5"," 1"," 6"," 0"
"Thymidylate.synthase..FAD...2.1.1.148.","0","0","0","0","0","0","0","0","0","1","1","0","2","7","8","1","0"
"Cobalt.factor.II.C.20..methyltransferase..2.1.1.151."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 4"," 1"," 0","10"," 2"," 3"," 0"
"Precorrin.6A.synthase..deacetylating...2.1.1.152.","0","0","0","0","3","0","1","0","1","1","1","0","3","0","1","2","0"
"Demethylmenaquinone.methyltransferase..2.1.1.163."," 0"," 2"," 0"," 0","10"," 3"," 4"," 2"," 4"," 1","41"," 0","17","21"," 8","28"," 2"
"X23S.rRNA..uridine.2552..2..O..methyltransferase..2.1.1.166."," 1"," 0"," 0"," 0"," 6"," 3"," 2"," 4"," 5"," 3","19"," 6","14"," 9"," 6","18"," 0"
"Phosphatidylethanolamine.N.methyltransferase..2.1.1.17.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"X16S.rRNA..guanine.527..N.7...methyltransferase..2.1.1.170."," 0"," 1"," 0"," 1"," 0"," 5"," 0"," 4"," 2"," 2","10"," 2","11"," 2"," 7"," 6"," 1"
"X16S.rRNA..guanine.966..N.2...methyltransferase..2.1.1.171."," 0"," 2"," 0"," 0"," 3"," 0"," 0"," 1"," 2"," 0","18"," 3","16","10"," 2","13"," 0"
"X16S.rRNA..guanine.1207..N.2...methyltransferase..2.1.1.172."," 0"," 1"," 0"," 2"," 8"," 3"," 4"," 4"," 0"," 1","17"," 4"," 6"," 0"," 7"," 1"," 1"
"X23S.rRNA..guanine.2445..N.2...methyltransferase..2.1.1.173.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"X23S.rRNA..guanine.1835..N.2...methyltransferase..2.1.1.174.","1","0","0","0","5","8","4","1","1","1","7","4","8","1","4","2","0"
"X16S.rRNA..cytosine.967..C.5...methyltransferase..2.1.1.176.","0","0","0","0","3","2","0","0","0","0","0","3","5","4","9","1","0"
"X23S.rRNA..pseudouridine.1915..N.3...methyltransferase..2.1.1.177."," 0"," 0"," 0"," 0"," 6"," 1"," 3"," 2"," 0"," 0","13"," 2"," 6"," 6"," 8"," 4"," 3"
"X16S.rRNA..cytosine.1407..C.5...methyltransferase..2.1.1.178.","0","0","0","0","0","1","2","1","3","0","6","4","7","1","6","0","0"
"X23S.rRNA..adenine.1618..N.6...methyltransferase..2.1.1.181.","0","0","0","0","2","0","0","0","2","0","0","1","5","0","0","1","0"
"X16S.rRNA..adenine.1518..N.6..adenine.1519..N.6...dimethyltransferase..2.1.1.182."," 0"," 1"," 0"," 0"," 8"," 3","10","16","10"," 8","48"," 9","25","37","11","36"," 1"
"X23S.rRNA..adenine.2085..N.6...dimethyltransferase..2.1.1.184.","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0"
"X23S.rRNA..guanosine.2251..2..O..methyltransferase..2.1.1.185."," 0"," 0"," 0"," 0"," 7"," 2"," 0"," 2"," 6"," 2","22"," 4","12"," 4"," 0"," 5"," 0"
"X23S.rRNA..cytidine.2498..2..O..methyltransferase..2.1.1.186.","2","0","0","0","1","1","2","3","1","1","6","1","9","0","3","5","1"
"X23S.rRNA..guanine.745..N.1...methyltransferase..2.1.1.187.","1","0","0","0","7","2","0","0","3","1","6","2","4","1","0","0","0"
"X23S.rRNA..uracil.747..C.5...methyltransferase..2.1.1.189.","0","0","0","0","1","1","1","0","0","2","4","0","7","0","4","2","0"
"X23S.rRNA..uracil.1939..C.5...methyltransferase..2.1.1.190."," 0"," 0"," 0"," 0"," 6"," 7"," 7"," 0"," 2"," 0","26"," 6","37"," 5"," 3"," 9"," 0"
"X23S.rRNA..cytosine.1962..C.5...methyltransferase..2.1.1.191."," 0"," 0"," 0"," 1"," 2"," 6"," 2"," 2"," 1"," 1","11"," 0"," 5"," 0"," 5"," 1"," 0"
"X23S.rRNA..adenine.2503..C.2...methyltransferase..2.1.1.192."," 0"," 0"," 0"," 0","21"," 4"," 3"," 8","14"," 7","55"," 5","44","39","29","40"," 2"
"X16S.rRNA..uracil.1498..N.3...methyltransferase..2.1.1.193."," 0"," 0"," 0"," 0"," 7"," 2"," 0"," 3"," 9"," 4","20"," 2","17"," 9"," 2"," 5"," 0"
"Cobalt.precorrin.6B..C.15...methyltransferase..decarboxylating...2.1.1.196.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"Malonyl..acyl.carrier.protein..O.methyltransferase..2.1.1.197."," 0"," 2"," 0"," 1"," 6"," 0"," 1"," 5"," 1"," 3"," 2"," 3","13"," 5"," 2"," 3"," 0"
"X16S.rRNA..cytidine.1402..2..O..methyltransferase..2.1.1.198."," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0"," 1","30"," 1","10"," 8"," 8"," 1"," 0"
"X16S.rRNA..cytosine.1402..N.4...methyltransferase..2.1.1.199."," 0"," 0"," 0"," 1"," 4"," 3"," 0"," 8"," 5"," 2","30"," 5","11","15"," 7","18"," 1"
"tRNA..cytidine.32..uridine.32..2..O..methyltransferase..2.1.1.200.","0","0","0","0","0","0","0","0","0","2","0","0","1","0","4","0","0"
"X2.methoxy.6.polyprenyl.1.4.benzoquinol.methylase..2.1.1.201."," 0"," 1"," 0"," 0"," 5"," 4"," 3"," 2"," 5"," 2","29"," 0","16","13"," 5","24"," 0"
"tRNA..cytidine.56..2..O..methyltransferase..2.1.1.206.","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"tRNA..cytidine.34..2..O..methyltransferase..2.1.1.207."," 2"," 0"," 0"," 0"," 5"," 3"," 4"," 2"," 2"," 1","12"," 2"," 4"," 5"," 1"," 9"," 0"
"Methylamine..glutamate.N.methyltransferase..2.1.1.21.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"tRNA..guanine.10..N.2...dimethyltransferase..2.1.1.213.","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0"
"tRNA..adenine.57..N.1..adenine.58..N.1...methyltransferase..2.1.1.219.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"tRNA..adenine.58..N.1...methyltransferase..2.1.1.220.","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"X2.polyprenyl.6.hydroxyphenol.methylase..2.1.1.222."," 0"," 2"," 0"," 2"," 6"," 0"," 7"," 0"," 9"," 3","24"," 4","11"," 7"," 6"," 6"," 1"
"tRNA.1..Val...adenine.37..N.6...methyltransferase..2.1.1.223.","0","0","0","0","0","0","0","1","0","2","1","0","4","4","6","1","1"
"X23S.rRNA..cytidine.1920..2..O..methyltransferase..2.1.1.226.","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","2","2"
"X16S.rRNA..cytidine.1409..2..O..methyltransferase..2.1.1.227.","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","2","2"
"tRNA..guanine.37..N.1...methyltransferase..2.1.1.228."," 0"," 0"," 0"," 0"," 6"," 0"," 7"," 6","13"," 4","37"," 4","20","27"," 0","21"," 3"
"X16S.rRNA..guanine.1516..N.2...methyltransferase..2.1.1.242.","0","2","0","0","2","0","3","1","4","4","7","1","5","1","4","1","0"
"X.Trimethylamine..corrinoid.protein..Co.methyltransferase..2.1.1.250.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"X23S.rRNA..adenine.2030..N.6...methyltransferase..2.1.1.266."," 0"," 3"," 1"," 0"," 3"," 1"," 0"," 6"," 9"," 8","34"," 6","21"," 3","11","12"," 1"
"Peptide.chain.release.factor.N.5..glutamine.methyltransferase..2.1.1.297."," 0"," 0"," 0"," 2"," 3"," 0"," 5"," 4"," 7"," 4","14"," 3"," 3"," 8"," 5"," 6"," 0"
"Ribosomal.protein.L3.N.5..glutamine.methyltransferase..2.1.1.298."," 0"," 0"," 0"," 2"," 6"," 4"," 5"," 1"," 8"," 1"," 9"," 0","16"," 0"," 9"," 0"," 0"
"tRNA..guanine.46..N.7...methyltransferase..2.1.1.33."," 0"," 0"," 0"," 4"," 4"," 7"," 1"," 8"," 2"," 1","33"," 0","14","16","13","11"," 0"
"tRNA..guanosine.18..2..O..methyltransferase..2.1.1.34.","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0"
"tRNA..uracil.54..C.5...methyltransferase..2.1.1.35."," 0"," 0"," 0"," 0"," 9"," 0"," 0"," 2"," 1"," 0","13"," 0","18"," 0"," 9"," 1"," 0"
"Transferred.entry..2.1.1.217..2.1.1.218..2.1.1.219.and.2.1.1.220..2.1.1.36.","0","0","0","0","1","0","0","0","0","0","0","0","0","1","3","2","0"
"DNA..cytosine.5...methyltransferase..2.1.1.37."," 0"," 0"," 0"," 0"," 9"," 6"," 3"," 3"," 1"," 2","45"," 0","17"," 9","18","26"," 0"
"Acetylserotonin.O.methyltransferase..2.1.1.4.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"Histone.lysine.N.methyltransferase..2.1.1.43.","0","0","0","0","0","0","2","0","0","0","3","0","2","1","0","1","0"
"L.histidine.N.alpha..methyltransferase..2.1.1.44.","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0"
"Thymidylate.synthase..2.1.1.45."," 0"," 0"," 0"," 0","13"," 0","11"," 8","11"," 2","47"," 6","40","18"," 7","23"," 0"
"Betaine..homocysteine.S.methyltransferase..2.1.1.5.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Transferred.entry..2.1.1.187.and.2.1.1.188..2.1.1.51.","0","0","0","0","0","4","3","0","0","0","2","1","3","0","6","0","0"
"Transferred.entry..2.1.1.171..2.1.1.172..2.1.1.173.and.2.1.1.174..2.1.1.52.","0","0","0","0","0","3","0","0","0","0","2","0","2","0","0","0","0"
"mRNA..guanine.N.7....methyltransferase..2.1.1.56.","1","0","0","0","1","0","2","0","0","1","0","0","3","1","0","0","0"
"tRNA..5.methylaminomethyl.2.thiouridylate..methyltransferase..2.1.1.61.","0","4","0","0","0","4","1","0","0","0","5","1","4","1","2","0","0"
"Methylated.DNA...protein..cysteine.S.methyltransferase..2.1.1.63."," 0"," 0"," 0"," 0"," 3"," 0"," 4"," 0"," 0"," 2","30"," 7","22","26"," 4","17"," 0"
"X3.demethylubiquinol.3.O.methyltransferase..2.1.1.64."," 0"," 2"," 0"," 3"," 7"," 2"," 6"," 1","13"," 3","31"," 4","15"," 8","12"," 7"," 0"
"Transferred.entry..2.1.1.230..2.1.1.66.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Thiopurine.S.methyltransferase..2.1.1.67.","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","1"
"Phosphatidyl.N.methylethanolamine.N.methyltransferase..2.1.1.71.","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","1"
"Site.specific.DNA.methyltransferase..adenine.specific...2.1.1.72.","  0","  0","  0","  0"," 42"," 26","  2"," 12"," 19"," 11","146","  5"," 56"," 63"," 27","103","  0"
"X.FADH.2..oxidizing...2.1.1.74."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 2"," 5"," 4"," 3"," 3"," 5"," 7","24"," 0"
"Quercetin.3.O.methyltransferase..2.1.1.76.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Protein.L.isoaspartate.D.aspartate..O.methyltransferase..2.1.1.77."," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0","19"," 0","11"," 9"," 4"," 6"," 0"
"Cyclopropane.fatty.acyl.phospholipid.synthase..2.1.1.79."," 0"," 0"," 0"," 0"," 8"," 0"," 5"," 0"," 0"," 0","40"," 5","24","19","22","19"," 0"
"Protein.glutamate.O.methyltransferase..2.1.1.80."," 0"," 1"," 0"," 0","10"," 4"," 0","12"," 3"," 0","54"," 6","41","33","12","50"," 0"
"Tocopherol.O.methyltransferase..2.1.1.95.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1"
"Transferases....Transferring.one.carbon.groups....Hydroxymethyl...formyl..and.related.transferases..2.1.2..."," 0"," 0"," 0"," 0","14"," 6"," 4"," 6"," 3"," 4","40"," 7","19","14","10","20"," 2"
"Glycine.hydroxymethyltransferase..2.1.2.1."," 0"," 0"," 0"," 0","24"," 2","15","13","11","21","86"," 0","58","62","35","59"," 4"
"Aminomethyltransferase..2.1.2.10."," 0"," 0"," 0"," 0"," 7"," 0"," 2"," 5"," 4"," 0","47"," 2","28","32","17","37"," 1"
"X3.methyl.2.oxobutanoate.hydroxymethyltransferase..2.1.2.11."," 0"," 0"," 0"," 0"," 4"," 3"," 7"," 4"," 1"," 0","39"," 0","14","24","20","33"," 0"
"UDP.4.amino.4.deoxy.L.arabinose.formyltransferase..2.1.2.13.","0","0","0","0","0","0","0","0","1","0","1","1","1","3","0","0","0"
"Phosphoribosylglycinamide.formyltransferase..2.1.2.2."," 1"," 3"," 0"," 0"," 5"," 2"," 3"," 4"," 1"," 0","11"," 5"," 7","10"," 7","14"," 0"
"Phosphoribosylaminoimidazolecarboxamide.formyltransferase..2.1.2.3."," 0"," 0"," 0"," 0"," 3"," 7"," 2","11"," 4"," 2","25"," 2","14"," 7"," 7"," 3"," 0"
"Glutamate.formimidoyltransferase..2.1.2.5.","0","0","0","0","1","0","0","0","0","2","1","0","0","2","1","0","0"
"Methionyl.tRNA.formyltransferase..2.1.2.9."," 0"," 0"," 0"," 2"," 9"," 0"," 8"," 7"," 6"," 4","28"," 4","17","19","17","28"," 3"
"Transferases....Transferring.one.carbon.groups....Carboxyl..and.carbamoyltransferases..2.1.3...","0","0","0","0","5","0","0","0","0","0","1","0","8","0","5","0","0"
"Methylmalonyl.CoA.carboxytransferase..2.1.3.1.","0","0","0","0","0","0","0","0","1","0","1","0","0","6","1","2","0"
"Aspartate.carbamoyltransferase..2.1.3.2."," 0"," 0"," 0"," 0","14"," 0"," 3"," 3","14","16","67"," 7","62","28","21","54"," 0"
"Ornithine.carbamoyltransferase..2.1.3.3."," 0"," 0"," 0"," 0","16"," 2"," 3","13"," 7"," 7","33"," 7","31","22","17","45"," 0"
"Putrescine.carbamoyltransferase..2.1.3.6.","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"N.acetylornithine.carbamoyltransferase..2.1.3.9.","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","3","0"
"Transferases....Transferring.one.carbon.groups....Amidinotransferases..2.1.4...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Molybdopterin.molybdotransferase..2.10.1.1.","3","0","0","0","4","0","0","0","0","0","1","1","2","2","0","0","0"
"Transferases....Transferring.aldehyde.or.ketone.residues....Transketolases.and.transaldolases..2.2.1...","0","0","0","0","0","1","0","2","0","0","1","0","1","3","0","3","0"
"Transketolase..2.2.1.1.","  0","  0","  0","  0"," 32"," 15"," 26"," 23"," 33"," 30","156"," 24","117","101"," 96","112","  7"
"X2.amino.3.7.dideoxy.D.threo.hept.6.ulosonate.synthase..2.2.1.10.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Transaldolase..2.2.1.2."," 0"," 0"," 0"," 0","11","19","10","14","20","10","59"," 8","57","37","20","50"," 1"
"Formaldehyde.transketolase..2.2.1.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X2.hydroxy.3.oxoadipate.synthase..2.2.1.5."," 0"," 2"," 0"," 0"," 1"," 0"," 4"," 6"," 0"," 0"," 9"," 2"," 8"," 6"," 7","10"," 7"
"Acetolactate.synthase..2.2.1.6.","  0","  0","  0","  0"," 56"," 13"," 28"," 21"," 29"," 23","198"," 46","116","103"," 83","126","  1"
"X1.deoxy.D.xylulose.5.phosphate.synthase..2.2.1.7."," 1"," 0"," 0"," 0","25"," 4","11","22","23","26","75","14","56","47","41","63","13"
"synthase..2.2.1.9."," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 7"," 0"," 0"," 9"," 3","15","18"," 9","10"," 2"
"Transferases....Acyltransferases..2.3.....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Transferases....Acyltransferases....Transferring.groups.other.than.amino.acyl.groups..2.3.1...","  0","  0","  0","  0"," 90"," 33"," 40"," 32"," 78"," 42","245"," 43","158","135","111"," 93","  0"
"Amino.acid.N.acetyltransferase..2.3.1.1."," 0"," 0"," 0"," 0","13"," 1"," 4"," 5","15","24","49"," 9","26","11","13","12"," 0"
"Formylmethanofuran..tetrahydromethanopterin.N.formyltransferase..2.3.1.101.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"N.6..hydroxylysine.O.acetyltransferase..2.3.1.102.","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0"
"Arginine.N.succinyltransferase..2.3.1.109."," 0"," 1"," 0"," 1"," 7"," 4"," 6"," 5"," 3"," 3","11"," 2","25"," 3","11"," 5"," 2"
"Mycocerosate.synthase..2.3.1.111.","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","1","0"
"X2.3.4.5.tetrahydropyridine.2.6.dicarboxylate.N.succinyltransferase..2.3.1.117."," 0"," 1"," 0"," 0","13"," 8"," 2","11"," 3"," 6","29"," 6","12","12","20","26"," 0"
"N.hydroxyarylamine.O.acetyltransferase..2.3.1.118.","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0"
"Dihydrolipoyllysine.residue.acetyltransferase..2.3.1.12."," 0"," 0"," 0"," 0","16"," 5"," 3"," 8","13","13","71","17","35","40","37","48"," 7"
"Trehalose.O.mycolyltransferase..2.3.1.122.","0","0","0","0","0","0","3","0","0","0","0","0","1","0","1","1","1"
"Ribosomal.protein.alanine.N.acetyltransferase..2.3.1.128.","0","0","0","2","3","1","0","0","5","1","9","0","4","4","1","4","0"
"Acyl..acyl.carrier.protein...UDP.N.acetylglucosamine.O.acyltransferase..2.3.1.129."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4","10"," 0","30"," 0","32"," 8"," 0","17"," 0"
"Glycine.N.acyltransferase..2.3.1.13.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Glycerol.3.phosphate.1.O.acyltransferase..2.3.1.15."," 0"," 0"," 0"," 0","38"," 6","13","15","24","16","47","13","39"," 4","18","15"," 0"
"Glucosamine.1.phosphate.N.acetyltransferase..2.3.1.157."," 0"," 0"," 0"," 0"," 0"," 2"," 4"," 2"," 3"," 2","11"," 3","14"," 0"," 9"," 4"," 0"
"Acetyl.CoA.C.acyltransferase..2.3.1.16."," 0"," 0"," 0"," 0","19"," 0"," 1","19","16"," 0","92"," 4","39","51","41","52"," 0"
"Lovastatin.nonaketide.synthase..2.3.1.161.","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0"
"X6.methylsalicylic.acid.synthase..2.3.1.165.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dihydrolipoyllysine.residue..2.methylpropanoyl.transferase..2.3.1.168."," 0"," 1"," 0"," 1"," 2"," 0"," 3"," 2"," 4"," 0","15"," 1","10","14"," 4"," 3"," 0"
"CO.methylating.acetyl.CoA.synthase..2.3.1.169.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"X3.oxoadipyl.CoA.thiolase..2.3.1.174."," 0"," 0"," 0"," 0","10"," 1"," 2"," 0"," 9"," 8","30"," 3","13"," 3"," 0"," 5"," 1"
"Propanoyl.CoA.C.acyltransferase..2.3.1.176.","0","0","0","0","1","0","0","0","0","0","0","0","0","7","2","3","0"
"Beta.ketoacyl..acyl.carrier.protein..synthase.II..2.3.1.179."," 0"," 1"," 0"," 0","13"," 2"," 7"," 6","16"," 0","88"," 3","52","71","21","76"," 4"
"Galactoside.O.acetyltransferase..2.3.1.18.","0","0","0","0","0","4","3","0","1","0","5","2","0","0","1","0","0"
"Beta.ketoacyl..acyl.carrier.protein..synthase.III..2.3.1.180."," 0"," 8"," 0"," 3"," 8"," 0"," 5"," 9"," 4"," 2","70"," 6","36","29","23","33"," 1"
"Lipoyl.octanoyl..transferase..2.3.1.181."," 0"," 0"," 0"," 0"," 3"," 1"," 7"," 3"," 2"," 0","25"," 0","22","20"," 3","15"," 0"
"X.R..citramalate.synthase..2.3.1.182."," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 0"," 0"," 0"," 2"," 0"," 1"," 8"," 2","15"," 0"
"Phosphinothricin.acetyltransferase..2.3.1.183.","0","0","0","0","0","0","0","0","0","0","1","0","2","1","3","3","0"
"Acyl.homoserine.lactone.synthase..2.3.1.184.","0","0","0","2","0","7","0","1","3","0","2","5","4","0","1","1","0"
"Mycothiol.synthase..2.3.1.189.","0","1","0","0","0","0","0","0","0","0","1","0","1","3","0","0","0"
"Phosphate.butyryltransferase..2.3.1.19.","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0"
"UDP.3.O..3.hydroxymyristoyl.glucosamine.N.acyltransferase..2.3.1.191.","0","0","0","4","0","3","3","0","0","0","8","0","3","0","4","1","0"
"tRNA.Met..cytidine.acetyltransferase..2.3.1.193.","0","0","0","0","1","0","2","2","1","1","5","1","3","0","5","1","0"
"Very.long.chain.3.oxoacyl.CoA.synthase..2.3.1.199.","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0"
"Diacylglycerol.O.acyltransferase..2.3.1.20."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0"," 3"," 0"," 8"," 0"
"Lipoyl.amidotransferase..2.3.1.200.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Carnitine.O.palmitoyltransferase..2.3.1.21.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Phosphate.propanoyltransferase..2.3.1.222.","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0"
"Protein.S.acyltransferase..2.3.1.225.","0","0","0","0","6","1","0","1","0","0","5","0","3","0","0","0","0"
"Chloramphenicol.O.acetyltransferase..2.3.1.28.","0","0","0","0","0","0","0","0","2","0","7","0","4","0","0","0","1"
"Glycine.C.acetyltransferase..2.3.1.29."," 0"," 1"," 0"," 0"," 4"," 3"," 0","12"," 5"," 1","46"," 0","28","16","16","15"," 0"
"Serine.O.acetyltransferase..2.3.1.30."," 0"," 0"," 0"," 0"," 3"," 0"," 3","14"," 0"," 1","25"," 0","15","24"," 4"," 6"," 0"
"Homoserine.O.acetyltransferase..2.3.1.31."," 0"," 0"," 0"," 0","12"," 0"," 5"," 5"," 5"," 0","42"," 1","22","35"," 7","21"," 0"
"Glutamate.N.acetyltransferase..2.3.1.35."," 0"," 1"," 0"," 0"," 7"," 1"," 6"," 4"," 1"," 5","12"," 5"," 4"," 1"," 1"," 3"," 1"
"X5.aminolevulinate.synthase..2.3.1.37."," 0"," 0"," 0"," 0"," 1"," 5"," 0"," 3"," 1"," 0","16"," 2","12","11"," 3","13"," 0"
"X.Acyl.carrier.protein..S.acetyltransferase..2.3.1.38.","0","0","0","1","0","0","2","0","2","3","2","0","2","6","4","5","2"
"X.Acyl.carrier.protein..S.malonyltransferase..2.3.1.39."," 0"," 1"," 0"," 0","14"," 0"," 0","11"," 8"," 2","49","10","29","36","17","30"," 0"
"Acyl..acyl.carrier.protein...phospholipid.O.acyltransferase..2.3.1.40.","0","0","0","2","0","0","0","1","4","0","2","3","3","1","8","3","0"
"Beta.ketoacyl..acyl.carrier.protein..synthase.I..2.3.1.41."," 0"," 0"," 0"," 0","16"," 0"," 5"," 6","22"," 0","58"," 2","40","34","26","25"," 0"
